date,weather,rides,temperature
2015-09-06,cloudy,6362,86.05636592266586
2015-09-07,cloudy,6408,83.78595505618378
2015-09-08,cloudy,8417,74.33163835096148
2015-09-09,cloudy,12087,70.41778770581008
2015-09-10,cloudy,10799,64.65590332438468
2015-09-11,cloudy,7952,61.089989939637995
2015-09-12,cloudy,5935,59.94695871945849
2015-09-13,cloudy,7454,65.29853769788238
2015-09-14,cloudy,11299,73.03472873705088
2015-09-15,cloudy,12264,74.02063763861806
2015-09-16,clear,12398,74.53858686884583
2015-09-17,cloudy,10171,74.871635040807
2015-09-18,cloudy,7974,71.73844996237665
2015-09-19,cloudy,8040,65.02085820895395
2015-09-20,cloudy,7830,66.19234993614445
2015-09-21,clear,11666,64.92958169037875
2015-09-22,cloudy,12520,70.08431309903935
2015-09-23,cloudy,12338,70.36443507862244
2015-09-24,cloudy,11745,67.98676883780148
2015-09-25,cloudy,11323,67.02713061909274
2015-09-26,cloudy,8313,70.63394683026712
2015-09-27,cloudy,7142,69.18590030803227
2015-09-28,cloudy,11592,72.35760006902238
2015-09-29,cloudy,9217,59.07672778560809
2015-09-30,cloudy,10965,56.94172366621024
2015-10-01,cloudy,10081,55.92482888602599
2015-10-02,cloudy,8901,56.38274351196532
2015-10-03,cloudy,4261,51.17303449894638
2015-10-04,cloudy,4629,55.061352343916816
2015-10-05,cloudy,9641,57.63196763821541
2015-10-06,cloudy,10793,62.19230983044669
2015-10-07,cloudy,11255,62.13255442025203
2015-10-08,cloudy,10749,68.01461531306063
2015-10-09,cloudy,9663,56.03355065714835
2015-10-10,cloudy,6808,59.25002937719975
2015-10-11,cloudy,7285,70.55551132464205
2015-10-12,cloudy,10007,66.84187069051411
2015-10-13,cloudy,10104,55.74672406967092
2015-10-14,clear,10286,54.40094302935977
2015-10-15,cloudy,9986,57.38611055477791
2015-10-16,cloudy,8884,48.40548176497076
2015-10-17,cloudy,5083,46.102616565022345
2015-10-18,clear,5150,52.28015533980407
2015-10-19,cloudy,9539,63.81718209455641
2015-10-20,cloudy,10394,65.12443717530115
2015-10-21,cloudy,10983,67.19798779932184
2015-10-22,cloudy,9983,55.778813983766454
2015-10-23,cloudy,8296,57.555122950820845
2015-10-24,cloudy,4296,59.50567970204831
2015-10-25,cloudy,5594,55.18734358241129
2015-10-26,cloudy,9372,52.36113956466174
2015-10-27,cloudy,6840,53.53340643274503
2015-10-28,rain or snow,6082,51.176487997368085
2015-10-29,cloudy,7174,43.10217451909626
2015-10-30,cloudy,8344,48.255488974112055
2015-10-31,rain or snow,1858,48.23218514531745
2015-11-01,cloudy,5566,58.4494250808509
2015-11-02,cloudy,9953,62.55347131518322
2015-11-03,clear,10741,58.71648822269979
2015-11-04,cloudy,10308,61.699146294136796
2015-11-05,cloudy,9630,65.66408099688374
2015-11-06,cloudy,7681,47.97479494857768
2015-11-07,cloudy,4805,47.10961498439169
2015-11-08,clear,4408,46.29423774954647
2015-11-09,clear,7731,45.795136463585685
2015-11-10,cloudy,8335,46.81262147570919
2015-11-11,cloudy,7596,56.006279620853746
2015-11-12,cloudy,5637,44.7511619655841
2015-11-13,cloudy,6249,40.305456873099416
2015-11-14,cloudy,4311,50.122871723495834
2015-11-15,cloudy,5047,57.465761838715196
2015-11-16,cloudy,7327,49.73111778353989
2015-11-17,cloudy,5695,55.327726075500436
2015-11-18,cloudy,6651,55.79554954141873
2015-11-19,cloudy,6118,39.52656096763499
2015-11-20,cloudy,5613,36.30856939248111
2015-11-21,rain or snow,750,29.46399999999984
2015-11-22,cloudy,1003,22.72442671984054
2015-11-23,cloudy,4112,31.43786478599233
2015-11-24,cloudy,5170,35.059264990327016
2015-11-25,cloudy,4838,44.73701942951651
2015-11-26,cloudy,970,55.17597938144328
2015-11-27,cloudy,968,36.020661157024506
2015-11-28,cloudy,1772,35.218961625282226
2015-11-29,cloudy,2129,37.52400187881676
2015-11-30,cloudy,4790,41.57154488517667
2015-12-01,cloudy,6135,39.82964955175356
2015-12-02,cloudy,4416,32.64100996376759
2015-12-03,cloudy,4761,34.07950010502052
2015-12-04,cloudy,1266,37.19857819905177
2015-12-05,cloudy,2174,37.71099356025752
2015-12-06,cloudy,3242,41.0835903763122
2015-12-07,cloudy,5688,34.75750703234861
2015-12-08,cloudy,6428,42.662507778471316
2015-12-09,cloudy,7042,45.45065322351772
2015-12-10,cloudy,6821,50.10008796364519
2015-12-11,cloudy,6761,46.42825025883342
2015-12-12,cloudy,3783,50.850621200106644
2015-12-13,cloudy,1961,58.92024477307609
2015-12-14,cloudy,4708,48.53198810535255
2015-12-15,cloudy,5913,39.83181126331775
2015-12-16,cloudy,5210,42.74710172744739
2015-12-17,cloudy,4845,30.3244169246644
2015-12-18,cloudy,4401,28.372301749603523
2015-12-19,cloudy,1927,25.35485210171271
2015-12-20,cloudy,2292,45.74184118673628
2015-12-21,cloudy,3492,47.325744558992014
2015-12-22,cloudy,4618,36.71509311390039
2015-12-23,cloudy,3354,53.71016696481732
2015-12-24,cloudy,1862,38.51385606874378
2015-12-25,cloudy,621,38.52286634460547
2015-12-26,rain or snow,746,41.13699731903515
2015-12-27,cloudy,958,36.45271398747435
2015-12-28,rain or snow,601,32.775207986688656
2015-12-29,cloudy,2009,31.029666500746472
2015-12-30,cloudy,1866,27.533118971061228
2015-12-31,cloudy,1746,25.101088201602977
2016-01-01,cloudy,830,26.09289156626512
2016-01-02,clear,1282,28.643135725429097
2016-01-03,cloudy,1269,27.81686367218324
2016-01-04,cloudy,3560,27.761769662923
2016-01-05,cloudy,4049,26.631538651519108
2016-01-06,cloudy,4450,31.416719101124112
2016-01-07,cloudy,4860,37.759403292181624
2016-01-08,rain or snow,3306,39.32782819116543
2016-01-09,rain or snow,1632,34.54626225490178
2016-01-10,cloudy,940,10.974574468085082
2016-01-11,cloudy,2132,10.000093808630602
2016-01-12,cloudy,1908,7.482809224318724
2016-01-13,cloudy,2402,14.30462114904256
2016-01-14,cloudy,4377,38.48793694311248
2016-01-15,cloudy,4061,36.00458015266969
2016-01-16,cloudy,1997,25.28087130696024
2016-01-17,cloudy,687,2.6649199417758447
2016-01-18,cloudy,1191,2.810159529806885
2016-01-19,cloudy,2574,11.416977466977398
2016-01-20,cloudy,2875,17.944243478260827
2016-01-21,cloudy,3753,22.112709832134026
2016-01-22,rain or snow,3422,26.875306838107655
2016-01-23,cloudy,2064,29.46889534883742
2016-01-24,cloudy,1771,29.741163184641486
2016-01-25,cloudy,3925,33.89452229299448
2016-01-26,cloudy,4156,28.82807988450284
2016-01-27,cloudy,4384,30.254516423359036
2016-01-28,cloudy,4516,34.342781222320006
2016-01-29,cloudy,4441,29.04559783832521
2016-01-30,cloudy,3222,42.36030415890675
2016-01-31,cloudy,1883,42.48810408921901
2016-02-01,cloudy,5124,36.22634660421536
2016-02-02,cloudy,3001,35.935721426192764
2016-02-03,cloudy,4478,33.479343456901425
2016-02-04,cloudy,4426,26.318572074106402
2016-02-05,cloudy,4245,29.757856301529934
2016-02-06,cloudy,2702,35.54685418208828
2016-02-07,cloudy,2574,40.20757575757574
2016-02-08,rain or snow,3992,27.709594188375355
2016-02-09,rain or snow,2997,16.36963630296931
2016-02-10,cloudy,3013,13.197311649518753
2016-02-11,cloudy,3195,15.470266040688845
2016-02-12,cloudy,3074,18.45988939492551
2016-02-13,cloudy,1133,12.282171226831519
2016-02-14,rain or snow,550,16.286363636363763
2016-02-15,cloudy,2025,24.982123456790145
2016-02-16,cloudy,3453,28.920330147697538
2016-02-17,cloudy,4248,26.81106403013307
2016-02-18,cloudy,4479,35.485956686759636
2016-02-19,cloudy,5251,51.726909160161824
2016-02-20,cloudy,5010,51.71259481037747
2016-02-21,cloudy,2337,37.83863928112891
2016-02-22,cloudy,5114,37.32254595228817
2016-02-23,cloudy,5195,37.26267564966445
2016-02-24,cloudy,2875,34.111860869565746
2016-02-25,cloudy,4077,33.19146431199443
2016-02-26,cloudy,3980,31.25731155778903
2016-02-27,cloudy,4152,48.85168593449028
2016-02-28,cloudy,3793,57.119773266543774
2016-02-29,cloudy,4675,37.923037433155116
2016-03-01,cloudy,2684,24.90812220566304
2016-03-02,cloudy,3779,25.614157184440504
2016-03-03,cloudy,3377,30.66428782943425
2016-03-04,cloudy,4255,33.15541715628682
2016-03-05,cloudy,2391,36.55604349644525
2016-03-06,cloudy,3179,46.69531299150672
2016-03-07,cloudy,6690,56.11484304932348
2016-03-08,cloudy,8428,64.73088514474561
2016-03-09,cloudy,7432,59.023210441329546
2016-03-10,cloudy,6488,45.69183107274886
2016-03-11,cloudy,6671,44.5396042572327
2016-03-12,cloudy,4045,51.662917181705154
2016-03-13,rain or snow,849,45.12685512367528
2016-03-14,cloudy,6284,49.614656269891974
2016-03-15,cloudy,6812,53.47467704052224
2016-03-16,cloudy,5695,51.04042142230163
2016-03-17,cloudy,6867,48.9516091451861
2016-03-18,cloudy,5945,39.303195962995424
2016-03-19,cloudy,3392,40.7384728773596
2016-03-20,cloudy,3070,40.28267100977278
2016-03-21,cloudy,5975,41.83655230125439
2016-03-22,cloudy,7592,54.767966280298296
2016-03-23,cloudy,4595,39.110250272033674
2016-03-24,rain or snow,2067,35.092936623124906
2016-03-25,cloudy,4891,38.65804538948942
2016-03-26,cloudy,3844,47.86625910510006
2016-03-27,cloudy,2864,53.95593575419159
2016-03-28,cloudy,6368,46.03396670854128
2016-03-29,cloudy,7720,49.35404145077927
2016-03-30,cloudy,5977,52.845323741005714
2016-03-31,cloudy,6196,57.485748870233415
2016-04-01,rain or snow,5154,43.521245634459824
2016-04-02,rain or snow,2127,33.908885754583586
2016-04-03,cloudy,4047,60.000765999506434
2016-04-04,cloudy,4302,32.71580660158111
2016-04-05,cloudy,5723,38.89325528569068
2016-04-06,cloudy,3612,46.74681616832688
2016-04-07,cloudy,5117,38.296638655461265
2016-04-08,rain or snow,4326,36.09086916319958
2016-04-09,cloudy,2459,33.04766165107728
2016-04-10,cloudy,1755,43.45207977207945
2016-04-11,cloudy,7297,46.94922570919424
2016-04-12,clear,6900,40.49737681159261
2016-04-13,cloudy,7478,47.02666488365965
2016-04-14,cloudy,8005,52.98214865709173
2016-04-15,clear,8385,58.26360166965053
2016-04-16,cloudy,6764,68.82123004139486
2016-04-17,cloudy,7128,73.22407407407046
2016-04-18,cloudy,9656,71.83632974315925
2016-04-19,cloudy,7747,50.45558280625414
2016-04-20,cloudy,8001,63.264041994754145
2016-04-21,cloudy,8175,63.183694189604864
2016-04-22,cloudy,6081,47.19095543496189
2016-04-23,cloudy,5512,54.89519230769203
2016-04-24,cloudy,7214,69.86666204601794
2016-04-25,cloudy,10032,74.83511762360251
2016-04-26,cloudy,6647,43.84314728448874
2016-04-27,cloudy,5017,44.43358580825291
2016-04-28,cloudy,6750,44.81149629629426
2016-04-29,cloudy,6806,45.56545694974649
2016-04-30,rain or snow,1436,46.06525069637908
2016-05-01,cloudy,2826,46.3139773531499
2016-05-02,cloudy,8155,52.92129981606369
2016-05-03,cloudy,9775,59.95253196931735
2016-05-04,cloudy,7388,47.708486735246424
2016-05-05,cloudy,8599,54.0572624723779
2016-05-06,cloudy,10545,71.84741583689323
2016-05-07,cloudy,4951,58.577519692992325
2016-05-08,cloudy,6055,63.45654830718525
2016-05-09,cloudy,6173,55.27048436740941
2016-05-10,cloudy,5462,58.35496155254229
2016-05-11,cloudy,8996,60.40332369942616
2016-05-12,cloudy,9161,63.95591092675307
2016-05-13,cloudy,8510,59.52150411280615
2016-05-14,cloudy,3970,44.74377833753225
2016-05-15,cloudy,4903,50.576932490312316
2016-05-16,cloudy,9959,62.22876794858584
2016-05-17,cloudy,7940,52.22254408060815
2016-05-18,cloudy,9957,56.4114894044394
2016-05-19,cloudy,10910,62.061173235567395
2016-05-20,cloudy,9781,62.12484408547746
2016-05-21,cloudy,8146,69.62673704885947
2016-05-22,cloudy,8547,72.35959985960719
2016-05-23,cloudy,11622,73.7853553605174
2016-05-24,cloudy,12634,78.8301329745193
2016-05-25,cloudy,9144,77.19061679790131
2016-05-26,cloudy,11954,77.12482850928312
2016-05-27,cloudy,9298,74.49053559904934
2016-05-28,cloudy,7039,75.93094189515638
2016-05-29,cloudy,7350,74.89191836734926
2016-05-30,cloudy,8197,80.70722215444276
2016-05-31,cloudy,8171,73.37520499327066
2016-06-01,cloudy,9200,73.93197826086768
2016-06-02,cloudy,13129,73.21332165434859
2016-06-03,cloudy,12888,76.01505276225963
2016-06-04,cloudy,7204,67.81614380899781
2016-06-05,cloudy,9337,73.68745849844743
2016-06-06,cloudy,12767,74.25160961854368
2016-06-07,cloudy,12441,61.98964713447683
2016-06-08,cloudy,12661,63.132975278417554
2016-06-09,cloudy,10279,66.40670298667622
2016-06-10,cloudy,12484,83.47561678948897
2016-06-11,cloudy,8817,86.18363388907225
2016-06-12,cloudy,8231,66.80458024541709
2016-06-13,cloudy,12658,75.51757781640084
2016-06-14,cloudy,12739,78.4393044980013
2016-06-15,cloudy,13149,83.51235835424585
2016-06-16,cloudy,12248,68.99014532984214
2016-06-17,cloudy,13333,77.24418360459137
2016-06-18,cloudy,10133,81.52890555610625
2016-06-19,cloudy,8226,84.41198638463278
2016-06-20,cloudy,12149,85.47803111367381
2016-06-21,cloudy,14067,77.5627212625342
2016-06-22,cloudy,9852,71.91721477872306
2016-06-23,cloudy,12616,69.86445783133183
2016-06-24,cloudy,12974,76.53200246646983
2016-06-25,cloudy,9960,83.70241967871014
2016-06-26,cloudy,7776,83.16432613168861
2016-06-27,cloudy,12700,81.27956692913298
2016-06-28,cloudy,13370,66.52135377711804
2016-06-29,cloudy,13997,71.46454954633111
2016-06-30,cloudy,13088,73.68242665036922
2016-07-01,cloudy,12171,67.64186180263795
2016-07-02,cloudy,7837,70.69094041087182
2016-07-03,cloudy,6944,73.17476958525458
2016-07-04,cloudy,7468,74.11032404927944
2016-07-05,cloudy,12589,80.50000000000743
2016-07-06,cloudy,10449,80.99772227008174
2016-07-07,cloudy,11022,77.03545636000794
2016-07-08,cloudy,12888,79.75360024830141
2016-07-09,cloudy,10729,74.68198340944575
2016-07-10,cloudy,9494,78.2367284600767
2016-07-11,cloudy,12851,83.33045677379185
2016-07-12,cloudy,13352,81.14281006590632
2016-07-13,cloudy,10736,79.02846497764602
2016-07-14,cloudy,13555,80.00491331612159
2016-07-15,cloudy,12015,67.69958385351684
2016-07-16,cloudy,10586,72.48693557529204
2016-07-17,cloudy,7815,78.5179910428646
2016-07-18,cloudy,13241,81.01115474662251
2016-07-19,cloudy,13988,81.1249571060884
2016-07-20,cloudy,13463,82.00441209240637
2016-07-21,cloudy,11234,85.04849563824197
2016-07-22,cloudy,11809,83.2611482767372
2016-07-23,cloudy,6748,85.85004445761203
2016-07-24,cloudy,6331,85.46921497393222
2016-07-25,cloudy,12840,81.77177570093505
2016-07-26,cloudy,13848,81.80178365107034
2016-07-27,cloudy,13728,82.32068764568977
2016-07-28,cloudy,11230,76.13789848619597
2016-07-29,cloudy,11041,74.38703921746904
2016-07-30,cloudy,8991,72.92703814926112
2016-07-31,cloudy,9523,76.51499527459313
2016-08-01,cloudy,13242,77.69975079293245
2016-08-02,cloudy,13430,80.62729709605948
2016-08-03,cloudy,13543,82.7938196854489
2016-08-04,cloudy,12525,84.43228742514216
2016-08-05,cloudy,12131,78.97778418926846
2016-08-06,cloudy,9588,78.40025031289213
2016-08-07,cloudy,8417,79.1110965902325
2016-08-08,cloudy,12773,79.47503327331282
2016-08-09,cloudy,13581,81.4229070024337
2016-08-10,cloudy,13082,83.26679406817892
2016-08-11,cloudy,12441,84.0594807491411
2016-08-12,rain or snow,7699,78.33508247823988
2016-08-13,cloudy,8643,80.02179798681044
2016-08-14,cloudy,8467,81.09153182945569
2016-08-15,cloudy,9040,74.7256858407083
2016-08-16,cloudy,13035,78.90251630226588
2016-08-17,cloudy,12403,78.74841570587658
2016-08-18,cloudy,10644,79.94426907177879
2016-08-19,cloudy,11499,77.8425950082638
2016-08-20,cloudy,6695,73.59837191934265
2016-08-21,cloudy,8832,69.65534420289835
2016-08-22,cloudy,13261,71.82904004223087
2016-08-23,cloudy,13566,74.66848739495613
2016-08-24,cloudy,10738,78.12142857143176
2016-08-25,cloudy,12275,76.1147617107923
2016-08-26,cloudy,12761,74.12321134706714
2016-08-27,cloudy,7076,78.33403052571724
2016-08-28,cloudy,8542,78.33327089674512
2016-08-29,cloudy,11642,76.8462807077855
2016-08-30,cloudy,10009,76.91485662903291
2016-08-31,cloudy,13506,71.63654671997809
2016-09-01,cloudy,12461,68.0600192600933
2016-09-02,cloudy,12093,70.3322666005132
2016-09-03,cloudy,7443,71.51976353621122
2016-09-04,cloudy,6999,74.30940134304848
2016-09-05,cloudy,7343,82.42948386218532
2016-09-06,cloudy,12035,85.4145159950124
2016-09-07,cloudy,11717,83.26350601689244
2016-09-08,cloudy,11587,76.94885647708097
2016-09-09,cloudy,11192,74.26212473194619
2016-09-10,cloudy,7573,68.56389805889114
2016-09-11,cloudy,8620,69.77295823666086
2016-09-12,cloudy,12896,71.3106312034725
2016-09-13,cloudy,13142,75.33978846446212
2016-09-14,cloudy,13265,69.33347154164763
2016-09-15,cloudy,13321,70.96316342617315
2016-09-16,cloudy,12284,76.2221344838797
2016-09-17,cloudy,8618,75.39929217915657
2016-09-18,cloudy,8702,73.61981153757158
2016-09-19,cloudy,12922,77.97299953567423
2016-09-20,cloudy,13317,75.45914244949708
2016-09-21,cloudy,9791,70.66177101419537
2016-09-22,cloudy,12959,75.0422717802277
2016-09-23,cloudy,12110,70.30977704376038
2016-09-24,cloudy,8464,69.71214555765626
2016-09-25,cloudy,8184,77.90755131965115
2016-09-26,cloudy,11929,64.0541872747051
2016-09-27,cloudy,12265,62.153428454953094
2016-09-28,cloudy,7270,55.563590096279796
2016-09-29,cloudy,9691,62.813889175517545
2016-09-30,cloudy,8810,62.24640181611455
2016-10-01,rain or snow,4421,60.62764080524918
2016-10-02,cloudy,5751,61.26271952703802
2016-10-03,cloudy,11079,63.204630381801636
2016-10-04,cloudy,12425,67.59867203219059
2016-10-05,cloudy,12782,72.26092160851161
2016-10-06,cloudy,5973,68.27882136280066
2016-10-07,cloudy,11827,60.6631098334292
2016-10-08,clear,7318,58.12875102486884
2016-10-09,cloudy,6982,58.4840446863385
2016-10-10,cloudy,10508,61.22869242481523
2016-10-11,cloudy,12031,64.9805253096194
2016-10-12,cloudy,7077,59.390108803162754
2016-10-13,cloudy,10463,49.298279652109
2016-10-14,cloudy,10712,56.37715646004633
2016-10-15,cloudy,7238,64.32808786957382
2016-10-16,cloudy,6124,69.81512083605271
2016-10-17,cloudy,11505,76.2516905693134
2016-10-18,cloudy,12420,69.55831723027076
2016-10-19,cloudy,11398,62.00669415686581
2016-10-20,cloudy,9952,52.60240152732637
2016-10-21,cloudy,8451,48.124245651402234
2016-10-22,cloudy,6282,53.378478191657685
2016-10-23,cloudy,6244,64.78859705317154
2016-10-24,cloudy,10028,50.16019146390232
2016-10-25,cloudy,9935,49.14809260191097
2016-10-26,cloudy,4744,47.41405986509049
2016-10-27,cloudy,9016,46.2669476486175
2016-10-28,cloudy,10265,56.77791524598028
2016-10-29,cloudy,7379,65.95983195554973
2016-10-30,cloudy,5158,52.04532764637747
2016-10-31,cloudy,9644,52.33120074657921
2016-11-01,cloudy,11814,68.93812425935671
2016-11-02,cloudy,7700,59.915623376619806
2016-11-03,cloudy,10358,56.0684688163761
2016-11-04,clear,10753,54.617009206734465
2016-11-05,cloudy,7140,61.351204481792664
2016-11-06,clear,6987,62.51123515099657
2016-11-07,cloudy,10507,56.21782621110047
2016-11-08,cloudy,9392,55.08127129471674
2016-11-09,cloudy,9238,49.2134228187904
2016-11-10,clear,9404,55.05621012334878
2016-11-11,cloudy,7317,46.209443761106606
2016-11-12,cloudy,4924,46.83744922827066
2016-11-13,cloudy,4488,51.19509803921504
2016-11-14,clear,8921,51.08235623808737
2016-11-15,cloudy,9035,46.878992805755814
2016-11-16,cloudy,9312,50.0149914089335
2016-11-17,cloudy,10041,63.209212229856384
2016-11-18,cloudy,7002,55.719123107683664
2016-11-19,cloudy,2840,35.157992957746835
2016-11-20,cloudy,2518,30.555083399523344
2016-11-21,cloudy,6394,32.788411010321134
2016-11-22,cloudy,6314,36.91982895153585
2016-11-23,rain or snow,3408,41.87420774647909
2016-11-24,cloudy,1204,38.32416943521602
2016-11-25,cloudy,2249,38.75091151622921
2016-11-26,cloudy,2522,41.84425059476671
2016-11-27,cloudy,2608,39.342062883435304
2016-11-28,cloudy,4190,46.84778042959433
2016-11-29,cloudy,8137,49.82954405800547
2016-11-30,cloudy,6783,36.84897537962644
2016-12-01,cloudy,6530,38.1998162327702
2016-12-02,cloudy,6401,37.221121699732144
2016-12-03,cloudy,3155,32.234865293185706
2016-12-04,rain or snow,1202,31.84567387687162
2016-12-05,cloudy,4997,32.05505303181948
2016-12-06,cloudy,6048,31.985879629630563
2016-12-07,cloudy,5191,24.38786361009552
2016-12-08,rain or snow,4237,20.498465895681978
2016-12-09,cloudy,4375,22.450697142857212
2016-12-10,cloudy,1659,22.061904761905005
2016-12-11,rain or snow,654,29.706574923547237
2016-12-12,cloudy,2869,17.36486580690152
2016-12-13,cloudy,3025,11.947999999999809
2016-12-14,cloudy,2649,11.874329935824814
2016-12-15,cloudy,2089,3.482288176160837
2016-12-16,cloudy,2397,16.517688777638647
2016-12-17,cloudy,920,20.496739130434744
2016-12-18,cloudy,489,3.1658486707566498
2016-12-19,clear,1687,8.307350326022457
2016-12-20,cloudy,2917,24.36438121357527
2016-12-21,cloudy,3526,30.25802609188946
2016-12-22,cloudy,3614,32.11117874930977
2016-12-23,cloudy,2160,33.73486111110996
2016-12-24,cloudy,933,35.65476956055724
2016-12-25,cloudy,336,33.625892857142944
2016-12-26,cloudy,1437,45.769380654140484
2016-12-27,cloudy,2521,26.286711622371943
2016-12-28,cloudy,3167,36.98497000315879
2016-12-29,cloudy,2858,32.456088173547144
2016-12-30,cloudy,2651,29.365145228216722
2016-12-31,cloudy,1669,33.94050329538614
2017-01-01,cloudy,1365,33.02989010989038
2017-01-02,cloudy,1772,38.04311512415427
2017-01-03,cloudy,4431,36.14662604377993
2017-01-04,cloudy,3187,12.774239096328902
2017-01-05,cloudy,2833,8.864948817507663
2017-01-06,cloudy,2451,3.965238678090551
2017-01-07,cloudy,1265,12.671146245059383
2017-01-08,cloudy,1129,14.09309123117813
2017-01-09,cloudy,3714,25.410016155087725
2017-01-10,cloudy,3236,38.12642150803274
2017-01-11,cloudy,3731,35.10573572768512
2017-01-12,cloudy,3003,23.14345654345603
2017-01-13,cloudy,3547,20.580659712433537
2017-01-14,cloudy,1947,30.278993323061037
2017-01-15,cloudy,1978,30.871789686551683
2017-01-16,rain or snow,1360,34.634411764705106
2017-01-17,cloudy,4568,36.400306479858564
2017-01-18,cloudy,5193,34.57411900635626
2017-01-19,cloudy,4283,37.31144057903557
2017-01-20,cloudy,4385,40.347137970353
2017-01-21,cloudy,5436,53.755537159675015
2017-01-22,cloudy,2549,43.11938014907898
2017-01-23,cloudy,5510,39.30288566243009
2017-01-24,cloudy,5581,35.471259630892824
2017-01-25,rain or snow,4973,37.834988940275785
2017-01-26,rain or snow,4597,31.87400478572891
2017-01-27,cloudy,4261,26.249237268247022
2017-01-28,cloudy,2073,27.899083453931908
2017-01-29,rain or snow,1513,26.098413747521445
2017-01-30,cloudy,4347,25.60943179204099
2017-01-31,cloudy,4953,37.02709469008558
2017-02-01,cloudy,5229,32.13599158538947
2017-02-02,cloudy,4139,18.741096883306028
2017-02-03,clear,3909,21.666589920696943
2017-02-04,cloudy,1956,28.934151329243527
2017-02-05,cloudy,2451,33.908282333741276
2017-02-06,cloudy,5786,42.47063601797402
2017-02-07,cloudy,4593,41.91382538645741
2017-02-08,cloudy,4878,26.342004920048755
2017-02-09,cloudy,4021,18.990947525490764
2017-02-10,cloudy,4577,34.44996722744136
2017-02-11,cloudy,3236,43.1999381953009
2017-02-12,cloudy,2640,41.78045454545516
2017-02-13,cloudy,5814,37.18818369453041
2017-02-14,cloudy,6326,41.98601011697603
2017-02-15,cloudy,5344,31.257466317364365
2017-02-16,cloudy,5403,36.34390153618233
2017-02-17,cloudy,7597,56.38692905094138
2017-02-18,cloudy,6694,62.75962055572295
2017-02-19,cloudy,5493,60.6237393045654
2017-02-20,cloudy,7201,61.928912651021136
2017-02-21,cloudy,7558,59.8312648848954
2017-02-22,clear,8942,61.121102661596
2017-02-23,cloudy,5577,45.03639949793949
2017-02-24,cloudy,4841,38.98080975005013
2017-02-25,rain or snow,1772,25.81597065462716
2017-02-26,cloudy,2702,43.47864544781652
2017-02-27,cloudy,6785,45.258599852616506
2017-02-28,cloudy,5547,55.66253830899717
2017-03-01,rain or snow,4328,38.45318853974216
2017-03-02,cloudy,5085,31.25565388397298
2017-03-03,cloudy,4878,28.271033210333155
2017-03-04,cloudy,2689,37.64901450353256
2017-03-05,cloudy,3477,54.3335346563125
2017-03-06,cloudy,6664,57.93664465785927
2017-03-07,cloudy,7209,48.04495769177283
2017-03-08,cloudy,6171,46.68066763895643
2017-03-09,cloudy,5866,37.44563586771118
2017-03-10,cloudy,4904,27.991048123979827
2017-03-11,cloudy,2098,26.52001906577748
2017-03-12,cloudy,1977,31.063125948406523
2017-03-13,rain or snow,2491,29.775792854275977
2017-03-14,cloudy,1712,23.77856308411226
2017-03-15,clear,3510,27.405925925926663
2017-03-16,cloudy,4737,34.52653578214186
2017-03-17,not clear,4632,42.511722797926765
2017-03-18,cloudy,2956,41.54864682002704
2017-03-19,cloudy,3214,47.49116365899275
2017-03-20,cloudy,5853,46.62173244489912
2017-03-21,cloudy,6417,43.53858500857303
2017-03-22,cloudy,5321,32.42646119150517
2017-03-23,cloudy,5824,43.921668956044385
2017-03-24,cloudy,7795,65.94980115458752
2017-03-25,rain or snow,1479,43.419269776875616
2017-03-26,cloudy,2706,58.15835181079206
2017-03-27,cloudy,5456,46.87470674486646
2017-03-28,cloudy,6273,43.6699984058672
2017-03-29,cloudy,5538,43.03591549295698
2017-03-30,cloudy,3100,42.843903225807864
2017-03-31,cloudy,4817,40.006435540791045
2017-04-01,cloudy,4769,52.80643740826035
2017-04-02,cloudy,4023,54.95995525726969
2017-04-03,cloudy,4654,49.57554791577068
2017-04-04,cloudy,7007,50.35894105894746
2017-04-05,rain or snow,1744,42.588646788990765
2017-04-06,cloudy,6053,45.176325788865476
2017-04-07,cloudy,6916,47.68703007518647
2017-04-08,cloudy,6642,61.781210478768884
2017-04-09,cloudy,6722,71.87917286521908
2017-04-10,cloudy,5678,62.34439943642144
2017-04-11,cloudy,7643,50.033573204243936
2017-04-12,cloudy,8242,47.65947585537762
2017-04-13,cloudy,5698,53.76640926640841
2017-04-14,cloudy,7341,59.604468056121455
2017-04-15,cloudy,7696,77.95480769230647
2017-04-16,cloudy,4900,68.03930612245203
2017-04-17,cloudy,9208,57.02962641181584
2017-04-18,cloudy,10929,67.9506633726822
2017-04-19,cloudy,8060,57.224590570727976
2017-04-20,cloudy,9728,60.0974712171068
2017-04-21,cloudy,8031,49.01704644502375
2017-04-22,cloudy,5684,54.77848346234751
2017-04-23,cloudy,7123,65.60332724975237
2017-04-24,cloudy,10120,62.51584980236822
2017-04-25,cloudy,11946,71.56216306712847
2017-04-26,cloudy,10488,68.86468344775359
2017-04-27,cloudy,6717,46.84519874944217
2017-04-28,cloudy,8169,52.62081038070211
2017-04-29,cloudy,1643,44.125258673158335
2017-04-30,rain or snow,1527,44.63516699410604
2017-05-01,cloudy,6092,52.46326329612502
2017-05-02,cloudy,6780,46.48995575220937
2017-05-03,cloudy,9194,51.264324559500544
2017-05-04,cloudy,8134,49.55856896976375
2017-05-05,cloudy,7708,53.072314478464335
2017-05-06,cloudy,4993,53.666593230522196
